,Ticker Symbol,Years,Period Ending, Total Revenue , Cost of Goods Sold ," Sales, General and Admin. ", Research and Development , Other Operating Items ,GICS Sector,GICS Sub Industry
1088,MON,Year 2,8/31/2014," $15,855,000,000 "," $7,281,000,000 "," $2,774,000,000 "," $1,725,000,000 ", $-   ,Materials,Fertilizers & Agricultural Chemicals
1089,MON,Year 3,8/31/2015," $15,001,000,000 "," $6,819,000,000 "," $2,686,000,000 "," $1,580,000,000 ", $-   ,Materials,Fertilizers & Agricultural Chemicals
1090,MON,Year 4,8/31/2016," $13,502,000,000 "," $6,485,000,000 "," $2,833,000,000 "," $1,512,000,000 ", $-   ,Materials,Fertilizers & Agricultural Chemicals
1091,MOS,Year 1,5/31/2013," $9,974,100,000 "," $7,213,900,000 "," $550,600,000 ", $-   , $-   ,Materials,Fertilizers & Agricultural Chemicals
1092,MOS,Year 2,12/31/2014," $9,055,800,000 "," $7,129,200,000 "," $505,800,000 ", $-   , $-   ,Materials,Fertilizers & Agricultural Chemicals
1093,MOS,Year 3,12/31/2015," $8,895,300,000 "," $7,177,400,000 "," $439,100,000 ", $-   , $-   ,Materials,Fertilizers & Agricultural Chemicals
1094,MOS,Year 4,12/31/2016," $7,162,800,000 "," $6,352,800,000 "," $491,000,000 ", $-   , $-   ,Materials,Fertilizers & Agricultural Chemicals
1095,MPC,Year 1,12/31/2012," $82,243,000,000 "," $68,948,000,000 "," $7,202,000,000 ", $-   ," $995,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1096,MPC,Year 2,12/31/2013," $100,160,000,000 "," $87,758,000,000 "," $7,851,000,000 ", $-   ," $1,220,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1097,MPC,Year 3,12/31/2014," $97,817,000,000 "," $84,275,000,000 "," $8,450,000,000 ", $-   ," $1,326,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1098,MPC,Year 4,12/31/2015," $72,051,000,000 "," $55,891,000,000 "," $10,029,000,000 ", $-   ," $1,646,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1099,MRK,Year 1,12/31/2012," $47,267,000,000 "," $16,446,000,000 "," $12,776,000,000 "," $8,168,000,000 ", $-   ,Health Care,Pharmaceuticals
1100,MRK,Year 2,12/31/2013," $44,033,000,000 "," $16,954,000,000 "," $11,911,000,000 "," $7,503,000,000 ", $-   ,Health Care,Pharmaceuticals
1101,MRK,Year 3,12/31/2014," $42,237,000,000 "," $16,768,000,000 "," $11,606,000,000 "," $7,180,000,000 ", $-   ,Health Care,Pharmaceuticals
1102,MRK,Year 4,12/31/2015," $39,498,000,000 "," $14,934,000,000 "," $10,313,000,000 "," $6,704,000,000 ", $-   ,Health Care,Pharmaceuticals
1103,MRO,Year 1,12/31/2012," $11,966,000,000 "," $2,079,000,000 "," $4,017,000,000 ", $-   ," $2,008,000,000 ",Energy,Oil & Gas Exploration & Production
1104,MRO,Year 2,12/31/2013," $11,325,000,000 "," $2,156,000,000 "," $3,469,000,000 ", $-   ," $2,500,000,000 ",Energy,Oil & Gas Exploration & Production
1105,MRO,Year 3,12/31/2014," $10,846,000,000 "," $2,246,000,000 "," $3,627,000,000 ", $-   ," $2,861,000,000 ",Energy,Oil & Gas Exploration & Production
1106,MRO,Year 4,12/31/2015," $5,522,000,000 "," $1,694,000,000 "," $1,831,000,000 ", $-   ," $2,957,000,000 ",Energy,Oil & Gas Exploration & Production
1107,MSFT,Year 1,6/30/2013," $77,849,000,000 "," $20,385,000,000 "," $20,289,000,000 "," $10,411,000,000 ", $-   ,Information Technology,Systems Software
1108,MSFT,Year 2,6/30/2014," $86,833,000,000 "," $27,078,000,000 "," $20,488,000,000 "," $11,381,000,000 ", $-   ,Information Technology,Systems Software
1109,MSFT,Year 3,6/30/2015," $93,580,000,000 "," $33,038,000,000 "," $20,324,000,000 "," $12,046,000,000 ", $-   ,Information Technology,Systems Software
1110,MSFT,Year 4,6/30/2016," $85,320,000,000 "," $32,780,000,000 "," $19,260,000,000 "," $11,988,000,000 ", $-   ,Information Technology,Systems Software
1111,MTB,Year 1,12/31/2012," $4,608,955,000 "," $116,586,000 "," $2,448,629,000 ", $-   ," $264,631,000 ",Financials,Banks
1112,MTB,Year 2,12/31/2013," $4,822,539,000 "," $83,692,000 "," $2,540,954,000 ", $-   ," $231,912,000 ",Financials,Banks
1113,MTB,Year 3,12/31/2014," $4,736,150,000 "," $63,083,000 "," $2,655,650,000 ", $-   ," $157,824,000 ",Financials,Banks
1114,MTB,Year 4,12/31/2015," $4,995,881,000 "," $73,814,000 "," $2,796,508,000 ", $-   ," $196,424,000 ",Financials,Banks
1115,MTD,Year 1,12/31/2013," $2,378,972,000 "," $1,097,041,000 "," $692,693,000 "," $116,346,000 "," $24,539,000 ",Health Care,Life Sciences Tools & Services
1116,MTD,Year 2,12/31/2014," $2,485,983,000 "," $1,127,233,000 "," $728,582,000 "," $123,297,000 "," $29,185,000 ",Health Care,Life Sciences Tools & Services
1117,MTD,Year 3,12/31/2015," $2,395,447,000 "," $1,043,454,000 "," $700,810,000 "," $119,076,000 "," $30,951,000 ",Health Care,Life Sciences Tools & Services
1118,MTD,Year 4,12/31/2016," $2,508,257,000 "," $1,072,670,000 "," $732,622,000 "," $119,968,000 "," $36,052,000 ",Health Care,Life Sciences Tools & Services
1119,MU,Year 1,8/29/2013," $9,073,000,000 "," $7,226,000,000 "," $554,000,000 "," $931,000,000 ", $-   ,Information Technology,Semiconductors
1120,MU,Year 2,8/28/2014," $16,358,000,000 "," $10,921,000,000 "," $939,000,000 "," $1,371,000,000 ", $-   ,Information Technology,Semiconductors
1121,MU,Year 3,9/3/2015," $16,192,000,000 "," $10,977,000,000 "," $674,000,000 "," $1,540,000,000 ", $-   ,Information Technology,Semiconductors
1122,MU,Year 4,9/1/2016," $12,399,000,000 "," $9,894,000,000 "," $653,000,000 "," $1,617,000,000 ", $-   ,Information Technology,Semiconductors
1123,MUR,Year 1,12/31/2012," $4,608,563,000 "," $1,079,136,000 "," $285,144,000 ", $-   ," $1,291,456,000 ",Energy,Integrated Oil & Gas
1124,MUR,Year 2,12/31/2013," $5,312,686,000 "," $1,252,812,000 "," $466,498,000 ", $-   ," $1,602,390,000 ",Energy,Integrated Oil & Gas
1125,MUR,Year 3,12/31/2014," $5,288,933,000 "," $1,089,888,000 "," $471,219,000 ", $-   ," $1,957,025,000 ",Energy,Integrated Oil & Gas
1126,MUR,Year 4,12/31/2015," $2,787,116,000 "," $832,306,000 "," $372,457,000 ", $-   ," $1,668,489,000 ",Energy,Integrated Oil & Gas
1127,MYL,Year 1,12/31/2014," $7,719,600,000 "," $4,191,600,000 "," $1,545,700,000 "," $581,800,000 ", $-   ,Health Care,Pharmaceuticals
1128,MYL,Year 2,12/31/2015," $9,429,300,000 "," $5,213,200,000 "," $2,180,700,000 "," $671,900,000 ", $-   ,Health Care,Pharmaceuticals
1132,NBL,Year 1,12/31/2013," $5,015,000,000 "," $844,000,000 "," $446,000,000 ", $-   ," $1,568,000,000 ",Energy,Oil & Gas Exploration & Production
1133,NBL,Year 2,12/31/2014," $5,115,000,000 "," $945,000,000 "," $495,000,000 ", $-   ," $1,759,000,000 ",Energy,Oil & Gas Exploration & Production
1134,NBL,Year 3,12/31/2015," $3,183,000,000 "," $979,000,000 "," $745,000,000 ", $-   ," $2,131,000,000 ",Energy,Oil & Gas Exploration & Production
1135,NBL,Year 4,12/31/2016," $3,491,000,000 "," $1,083,000,000 "," $233,000,000 ", $-   ," $2,454,000,000 ",Energy,Oil & Gas Exploration & Production
1136,NDAQ,Year 1,12/31/2012," $3,023,000,000 "," $1,446,000,000 "," $832,000,000 ", $-   ," $104,000,000 ",Financials,Diversified Financial Services
1137,NDAQ,Year 2,12/31/2013," $3,100,000,000 "," $1,316,000,000 "," $1,054,000,000 ", $-   ," $122,000,000 ",Financials,Diversified Financial Services
1138,NDAQ,Year 3,12/31/2014," $3,383,000,000 "," $1,433,000,000 "," $1,095,000,000 ", $-   ," $137,000,000 ",Financials,Diversified Financial Services
1139,NDAQ,Year 4,12/31/2015," $3,292,000,000 "," $1,313,000,000 "," $1,050,000,000 ", $-   ," $138,000,000 ",Financials,Diversified Financial Services
1140,NEE,Year 1,12/31/2012," $14,256,000,000 "," $8,276,000,000 "," $1,186,000,000 ", $-   ," $1,518,000,000 ",Utilities,MultiUtilities
1141,NEE,Year 2,12/31/2013," $15,136,000,000 "," $8,152,000,000 "," $1,280,000,000 ", $-   ," $2,163,000,000 ",Utilities,MultiUtilities
1142,NEE,Year 3,12/31/2014," $17,021,000,000 "," $8,751,000,000 "," $1,324,000,000 ", $-   ," $2,551,000,000 ",Utilities,MultiUtilities
1143,NEE,Year 4,12/31/2015," $17,486,000,000 "," $8,596,000,000 "," $1,399,000,000 ", $-   ," $2,831,000,000 ",Utilities,MultiUtilities
1144,NEM,Year 1,12/31/2012," $9,964,000,000 "," $4,334,000,000 "," $757,000,000 "," $704,000,000 "," $1,032,000,000 ",Materials,Gold
1145,NEM,Year 2,12/31/2013," $8,414,000,000 "," $5,299,000,000 "," $584,000,000 "," $469,000,000 "," $1,362,000,000 ",Materials,Gold
1146,NEM,Year 3,12/31/2014," $7,292,000,000 "," $4,457,000,000 "," $545,000,000 "," $325,000,000 "," $1,229,000,000 ",Materials,Gold
1147,NEM,Year 4,12/31/2015," $7,729,000,000 "," $4,312,000,000 "," $670,000,000 "," $289,000,000 "," $1,239,000,000 ",Materials,Gold
1148,NFLX,Year 1,12/31/2013," $4,374,562,000 "," $3,117,203,000 "," $650,243,000 "," $378,769,000 ", $-   ,Information Technology,Internet Software & Services
1149,NFLX,Year 2,12/31/2014," $5,504,656,000 "," $3,752,760,000 "," $876,927,000 "," $472,321,000 ", $-   ,Information Technology,Internet Software & Services
1150,NFLX,Year 3,12/31/2015," $6,779,511,000 "," $4,591,476,000 "," $1,231,421,000 "," $650,788,000 ", $-   ,Information Technology,Internet Software & Services
1151,NFLX,Year 4,12/31/2016," $8,830,669,000 "," $6,029,901,000 "," $1,568,877,000 "," $852,098,000 ", $-   ,Information Technology,Internet Software & Services
1152,NFX,Year 1,12/31/2012," $1,562,000,000 "," $413,000,000 "," $311,000,000 ", $-   ," $704,000,000 ",Energy,Oil & Gas Exploration & Production
1153,NFX,Year 2,12/31/2013," $1,857,000,000 "," $411,000,000 "," $311,000,000 ", $-   ," $685,000,000 ",Energy,Oil & Gas Exploration & Production
1154,NFX,Year 3,12/31/2014," $2,288,000,000 "," $485,000,000 "," $358,000,000 ", $-   ," $870,000,000 ",Energy,Oil & Gas Exploration & Production
1155,NFX,Year 4,12/31/2015," $1,557,000,000 "," $497,000,000 "," $5,204,000,000 ", $-   ," $917,000,000 ",Energy,Oil & Gas Exploration & Production
1156,NKE,Year 1,5/31/2013," $25,313,000,000 "," $14,279,000,000 "," $7,796,000,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1157,NKE,Year 2,5/31/2014," $27,799,000,000 "," $15,353,000,000 "," $8,766,000,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1158,NKE,Year 3,5/31/2015," $30,601,000,000 "," $16,534,000,000 "," $9,892,000,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1159,NKE,Year 4,5/31/2016," $32,376,000,000 "," $17,405,000,000 "," $10,469,000,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1160,NLSN,Year 1,12/31/2013," $5,703,000,000 "," $2,398,000,000 "," $1,815,000,000 ", $-   ," $510,000,000 ",Industrials,Research & Consulting Services
1161,NLSN,Year 2,12/31/2014," $6,288,000,000 "," $2,620,000,000 "," $1,917,000,000 ", $-   ," $573,000,000 ",Industrials,Research & Consulting Services
1162,NLSN,Year 3,12/31/2015," $6,172,000,000 "," $2,539,000,000 "," $1,915,000,000 ", $-   ," $574,000,000 ",Industrials,Research & Consulting Services
1163,NLSN,Year 4,12/31/2016," $6,309,000,000 "," $2,607,000,000 "," $1,851,000,000 ", $-   ," $603,000,000 ",Industrials,Research & Consulting Services
1164,NOV,Year 1,12/31/2012," $17,194,000,000 "," $12,151,000,000 "," $1,654,000,000 ", $-   , $-   ,Energy,Oil & Gas Equipment & Services
1165,NOV,Year 2,12/31/2013," $19,221,000,000 "," $14,117,000,000 "," $1,905,000,000 ", $-   , $-   ,Energy,Oil & Gas Equipment & Services
1166,NOV,Year 3,12/31/2014," $21,440,000,000 "," $15,631,000,000 "," $2,092,000,000 ", $-   , $-   ,Energy,Oil & Gas Equipment & Services
1167,NOV,Year 4,12/31/2015," $14,757,000,000 "," $11,694,000,000 "," $1,764,000,000 ", $-   , $-   ,Energy,Oil & Gas Equipment & Services
1168,NSC,Year 1,12/31/2013," $11,245,000,000 "," $4,070,000,000 "," $3,002,000,000 ", $-   ," $916,000,000 ",Industrials,Railroads
1169,NSC,Year 2,12/31/2014," $11,624,000,000 "," $4,201,000,000 "," $2,897,000,000 ", $-   ," $951,000,000 ",Industrials,Railroads
1170,NSC,Year 3,12/31/2015," $10,511,000,000 "," $3,662,000,000 "," $2,911,000,000 ", $-   ," $1,054,000,000 ",Industrials,Railroads
1171,NSC,Year 4,12/31/2016," $9,888,000,000 "," $3,045,000,000 "," $2,743,000,000 ", $-   ," $1,026,000,000 ",Industrials,Railroads
1172,NTAP,Year 1,4/26/2013," $6,332,400,000 "," $2,571,300,000 "," $2,247,400,000 "," $904,200,000 ", $-   ,Information Technology,Internet Software & Services
1173,NTAP,Year 2,4/25/2014," $6,325,000,000 "," $2,406,000,000 "," $2,179,000,000 "," $918,000,000 ", $-   ,Information Technology,Internet Software & Services
1174,NTAP,Year 3,4/24/2015," $6,123,000,000 "," $2,290,000,000 "," $2,197,000,000 "," $920,000,000 ", $-   ,Information Technology,Internet Software & Services
1175,NTAP,Year 4,4/29/2016," $5,546,000,000 "," $2,173,000,000 "," $2,099,000,000 "," $861,000,000 ", $-   ,Information Technology,Internet Software & Services
1180,NUE,Year 1,12/31/2012," $19,429,273,000 "," $17,915,735,000 "," $454,900,000 ", $-   , $-   ,Materials,Steel
1181,NUE,Year 2,12/31/2013," $19,052,046,000 "," $17,641,421,000 "," $467,904,000 ", $-   , $-   ,Materials,Steel
1182,NUE,Year 3,12/31/2014," $21,105,141,000 "," $19,198,615,000 "," $520,805,000 ", $-   , $-   ,Materials,Steel
1183,NUE,Year 4,12/31/2015," $16,439,276,000 "," $14,858,014,000 "," $458,989,000 ", $-   , $-   ,Materials,Steel
1184,NVDA,Year 1,1/27/2013," $4,280,159,000 "," $2,053,816,000 "," $430,822,000 "," $1,147,282,000 ", $-   ,Information Technology,Semiconductors
1185,NVDA,Year 2,1/26/2014," $4,130,000,000 "," $1,862,000,000 "," $436,000,000 "," $1,336,000,000 ", $-   ,Information Technology,Semiconductors
1186,NVDA,Year 3,1/25/2015," $4,682,000,000 "," $2,083,000,000 "," $480,000,000 "," $1,360,000,000 ", $-   ,Information Technology,Semiconductors
1187,NVDA,Year 4,1/31/2016," $5,010,000,000 "," $2,199,000,000 "," $602,000,000 "," $1,331,000,000 ", $-   ,Information Technology,Semiconductors
1188,NWL,Year 1,12/31/2012," $5,508,500,000 "," $3,414,400,000 "," $1,403,500,000 ", $-   , $-   ,Consumer Discretionary,Housewares & Specialties
1189,NWL,Year 2,12/31/2013," $5,607,000,000 "," $3,482,100,000 "," $1,399,500,000 ", $-   , $-   ,Consumer Discretionary,Housewares & Specialties
1190,NWL,Year 3,12/31/2014," $5,727,000,000 "," $3,523,600,000 "," $1,545,900,000 ", $-   , $-   ,Consumer Discretionary,Housewares & Specialties
1191,NWL,Year 4,12/31/2015," $5,915,700,000 "," $3,611,100,000 "," $1,626,000,000 ", $-   , $-   ,Consumer Discretionary,Housewares & Specialties
1200,O,Year 1,12/31/2012," $484,581,000 "," $21,306,000 "," $38,123,000 ", $-   ," $147,515,000 ",Real Estate,Retail REITs
1201,O,Year 2,12/31/2013," $780,209,000 "," $38,851,000 "," $56,881,000 ", $-   ," $306,769,000 ",Real Estate,Retail REITs
1202,O,Year 3,12/31/2014," $933,505,000 "," $53,871,000 "," $51,085,000 ", $-   ," $374,661,000 ",Real Estate,Retail REITs
1203,O,Year 4,12/31/2015," $1,023,285,000 "," $55,352,000 "," $49,298,000 ", $-   ," $409,215,000 ",Real Estate,Retail REITs
1204,OKE,Year 1,12/31/2012," $10,184,121,000 "," $8,540,319,000 "," $491,725,000 ", $-   ," $205,334,000 ",Energy,Oil & Gas Exploration & Production
1205,OKE,Year 2,12/31/2013," $11,871,879,000 "," $10,222,213,000 "," $541,586,000 ", $-   ," $239,343,000 ",Energy,Oil & Gas Exploration & Production
1206,OKE,Year 3,12/31/2014," $12,195,091,000 "," $10,088,548,000 "," $674,887,000 ", $-   ," $294,684,000 ",Energy,Oil & Gas Exploration & Production
1207,OKE,Year 4,12/31/2015," $7,763,206,000 "," $5,641,052,000 "," $693,331,000 ", $-   ," $354,620,000 ",Energy,Oil & Gas Exploration & Production
1209,OMC,Year 1,12/31/2014," $15,317,800,000 "," $12,602,100,000 "," $477,200,000 ", $-   ," $294,400,000 ",Consumer Discretionary,Advertising
1210,OMC,Year 2,12/31/2015," $15,134,400,000 "," $12,491,400,000 "," $431,800,000 ", $-   ," $291,100,000 ",Consumer Discretionary,Advertising
1211,OMC,Year 3,12/31/2016," $15,416,900,000 "," $12,671,200,000 "," $443,900,000 ", $-   ," $292,900,000 ",Consumer Discretionary,Advertising
1212,ORLY,Year 1,12/31/2012," $6,182,184,000 "," $3,084,766,000 "," $2,120,025,000 ", $-   , $-   ,Consumer Discretionary,Specialty Stores
1213,ORLY,Year 2,12/31/2013," $6,649,237,000 "," $3,280,236,000 "," $2,265,516,000 ", $-   , $-   ,Consumer Discretionary,Specialty Stores
1214,ORLY,Year 3,12/31/2014," $7,216,081,000 "," $3,507,180,000 "," $2,438,527,000 ", $-   , $-   ,Consumer Discretionary,Specialty Stores
1215,ORLY,Year 4,12/31/2015," $7,966,674,000 "," $3,804,031,000 "," $2,648,622,000 ", $-   , $-   ,Consumer Discretionary,Specialty Stores
1216,OXY,Year 1,12/31/2012," $20,100,000,000 "," $6,530,000,000 "," $1,879,000,000 ", $-   ," $3,585,000,000 ",Energy,Oil & Gas Exploration & Production
1217,OXY,Year 2,12/31/2013," $20,170,000,000 "," $6,497,000,000 "," $2,108,000,000 ", $-   ," $4,203,000,000 ",Energy,Oil & Gas Exploration & Production
1218,OXY,Year 3,12/31/2014," $19,312,000,000 "," $6,803,000,000 "," $2,053,000,000 ", $-   ," $4,261,000,000 ",Energy,Oil & Gas Exploration & Production
1219,OXY,Year 4,12/31/2015," $12,480,000,000 "," $5,804,000,000 "," $1,613,000,000 ", $-   ," $4,544,000,000 ",Energy,Oil & Gas Exploration & Production
1224,PBCT,Year 1,12/31/2012," $1,355,300,000 "," $90,800,000 "," $803,800,000 ", $-   ," $76,000,000 ",Financials,Thrifts & Mortgage Finance
1225,PBCT,Year 2,12/31/2013," $1,346,100,000 "," $81,100,000 "," $812,800,000 ", $-   ," $69,900,000 ",Financials,Thrifts & Mortgage Finance
1226,PBCT,Year 3,12/31/2014," $1,381,400,000 "," $80,900,000 "," $816,700,000 ", $-   ," $65,400,000 ",Financials,Thrifts & Mortgage Finance
1227,PBCT,Year 4,12/31/2015," $1,421,300,000 "," $95,500,000 "," $836,700,000 ", $-   ," $57,300,000 ",Financials,Thrifts & Mortgage Finance
1228,PBI,Year 1,12/31/2012," $3,823,713,000 "," $1,582,398,000 "," $1,489,735,000 "," $114,250,000 ", $-   ,Industrials,"Technology, Hardware, Software and Supplies"
1229,PBI,Year 2,12/31/2013," $3,791,335,000 "," $1,650,622,000 "," $1,420,096,000 "," $110,412,000 ", $-   ,Industrials,"Technology, Hardware, Software and Supplies"
1230,PBI,Year 3,12/31/2014," $3,821,504,000 "," $1,680,791,000 "," $1,378,400,000 "," $109,931,000 ", $-   ,Industrials,"Technology, Hardware, Software and Supplies"
1231,PBI,Year 4,12/31/2015," $3,578,060,000 "," $1,558,591,000 "," $1,279,961,000 "," $110,156,000 ", $-   ,Industrials,"Technology, Hardware, Software and Supplies"
1232,PCAR,Year 1,12/31/2012," $16,596,800,000 "," $13,908,300,000 "," $571,600,000 "," $279,300,000 "," $517,400,000 ",Industrials,Construction & Farm Machinery & Heavy Trucks
1233,PCAR,Year 2,12/31/2013," $16,661,000,000 "," $13,900,700,000 "," $559,500,000 "," $251,400,000 "," $571,700,000 ",Industrials,Construction & Farm Machinery & Heavy Trucks
1234,PCAR,Year 3,12/31/2014," $18,534,400,000 "," $15,481,600,000 "," $561,400,000 "," $215,600,000 "," $588,500,000 ",Industrials,Construction & Farm Machinery & Heavy Trucks
1235,PCAR,Year 4,12/31/2015," $18,671,300,000 "," $15,292,100,000 "," $541,500,000 "," $239,800,000 "," $583,700,000 ",Industrials,Construction & Farm Machinery & Heavy Trucks
1236,PCG,Year 1,12/31/2013," $15,598,000,000 "," $11,759,000,000 ", $-   , $-   ," $2,077,000,000 ",Utilities,MultiUtilities
1237,PCG,Year 2,12/31/2014," $17,090,000,000 "," $12,207,000,000 ", $-   , $-   ," $2,433,000,000 ",Utilities,MultiUtilities
1238,PCG,Year 3,12/31/2015," $16,833,000,000 "," $12,713,000,000 ", $-   , $-   ," $2,612,000,000 ",Utilities,MultiUtilities
1239,PCG,Year 4,12/31/2016," $17,666,000,000 "," $12,734,000,000 ", $-   , $-   ," $2,755,000,000 ",Utilities,MultiUtilities
1240,PCLN,Year 1,12/31/2012," $5,260,956,000 "," $1,177,275,000 "," $2,188,747,000 ", $-   ," $65,141,000 ",Consumer Discretionary,Internet & Direct Marketing Retail
1241,PCLN,Year 2,12/31/2013," $6,793,306,000 "," $1,077,420,000 "," $3,185,497,000 ", $-   ," $117,975,000 ",Consumer Discretionary,Internet & Direct Marketing Retail
1242,PCLN,Year 3,12/31/2014," $8,441,971,000 "," $857,841,000 "," $4,302,998,000 ", $-   ," $207,820,000 ",Consumer Discretionary,Internet & Direct Marketing Retail
1243,PCLN,Year 4,12/31/2015," $9,223,987,000 "," $632,180,000 "," $5,060,406,000 ", $-   ," $272,494,000 ",Consumer Discretionary,Internet & Direct Marketing Retail
1244,PDCO,Year 1,4/27/2013," $3,637,212,000 "," $2,446,443,000 ", $-   , $-   , $-   ,Health Care,Health Care Supplies
1245,PDCO,Year 2,4/26/2014," $3,585,141,000 "," $2,566,444,000 ", $-   , $-   , $-   ,Health Care,Health Care Supplies
